0.025,0.05,0.25,0.75,0.95,0.975,estimate,stat,method,data_seed,boot_seed,n_l3,n_l2,n_l1,rand_eff_dgp,replication_id
0.5380295084654816,0.5380295084654816,0.5446142918994755,0.652242934514454,0.6571339630146753,0.6571339630146753,0.5951602977209953,sd_l3,parametric-percentile-boot,6359352876902104282,1368517706,50,4,8,norm,1
0.47982209301615747,0.47982209301615747,0.48809852435142415,0.542168875358092,0.5695241841763216,0.5695241841763216,0.5238363941325419,sd_l2,parametric-percentile-boot,6359352876902104282,1368517706,50,4,8,norm,1
-0.09654440613171554,-0.09654440613171554,0.010103971633117447,0.09585015744593736,0.23612864207751352,0.23612864207751352,-0.0009970353059999303,mu,cases-percentile-boot,6359352876902104282,1368517706,50,4,8,norm,1
0.42510453023674893,0.42510453023674893,0.6206032509585426,0.7034263246845693,0.7837818339420496,0.7837818339420496,0.5951602977209953,sd_l3,cases-percentile-boot,6359352876902104282,1368517706,50,4,8,norm,1
0.41275694575487587,0.41275694575487587,0.4433886729402409,0.5259201623007181,0.58899861121974,0.58899861121974,0.5238363941325419,sd_l2,cases-percentile-boot,6359352876902104282,1368517706,50,4,8,norm,1
-0.09654440613171554,-0.09654440613171554,-0.09654440613171554,0.08668377676661594,0.18536434237128727,0.18536434237128727,-0.0009970353059999303,mu,cases-double-boot,6359352876902104282,1368517706,50,4,8,norm,1
0.42510453023674893,0.42510453023674893,0.42510453023674893,0.6507183002338298,0.7576624556643676,0.7576624556643676,0.5951602977209953,sd_l3,cases-double-boot,6359352876902104282,1368517706,50,4,8,norm,1
0.46154767979337497,0.46154767979337497,0.5181633238709843,0.58899861121974,0.58899861121974,0.58899861121974,0.5238363941325419,sd_l2,cases-double-boot,6359352876902104282,1368517706,50,4,8,norm,1
-0.22082937385389684,-0.1923958151003133,-0.10720415944050729,0.00898694150752331,0.09417859729719306,0.1226121566122474,-0.049108608958927116,mu,likelihood-profile,17689709125747034249,1868086741,50,4,8,norm,2
0.40337263531482437,0.421938495095419,0.4823307607853534,0.5778721867033305,0.6582900615912762,0.6870743389147332,0.5351815009413676,sd_l3,likelihood-profile,17689709125747034249,1868086741,50,4,8,norm,2
0.49086185313041075,0.5010155277128846,0.5339538874980558,0.584463528080184,0.6247224854289074,0.6385907311000479,0.5584718702007944,sd_l2,likelihood-profile,17689709125747034249,1868086741,50,4,8,norm,2
-0.139287144069589,-0.139287144069589,-0.09457426095003565,-0.031196280280985648,0.11694327313964019,0.11694327313964019,-0.049108608958927116,mu,parametric-percentile-boot,17689709125747034249,1868086741,50,4,8,norm,2
0.42082869808458734,0.42082869808458734,0.4262075357633018,0.5170632151372297,0.6231173685299757,0.6231173685299757,0.5351815009413676,sd_l3,parametric-percentile-boot,17689709125747034249,1868086741,50,4,8,norm,2
0.5492776691730377,0.5492776691730377,0.5561117555643824,0.5902298879247383,0.6163113337487903,0.6163113337487903,0.5584718702007944,sd_l2,parametric-percentile-boot,17689709125747034249,1868086741,50,4,8,norm,2
-0.18536748331636158,-0.18536748331636158,-0.10503395334360772,0.04124363444633676,0.15779003569756117,0.15779003569756117,-0.049108608958927116,mu,cases-percentile-boot,17689709125747034249,1868086741,50,4,8,norm,2
0.472404711728914,0.472404711728914,0.48458883795049296,0.6416519827648008,0.7413975570285546,0.7413975570285546,0.5351815009413676,sd_l3,cases-percentile-boot,17689709125747034249,1868086741,50,4,8,norm,2
0.4636391297981489,0.4636391297981489,0.48978893556161374,0.5415214807468969,0.6198489652834364,0.6198489652834364,0.5584718702007944,sd_l2,cases-percentile-boot,17689709125747034249,1868086741,50,4,8,norm,2
-0.18536748331636158,-0.18536748331636158,-0.08935877731425466,-0.002395468518177235,0.1368856411614207,0.1368856411614207,-0.049108608958927116,mu,cases-double-boot,17689709125747034249,1868086741,50,4,8,norm,2
0.472404711728914,0.472404711728914,0.4744958165852459,0.6206087584209226,0.6343505291290336,0.6343505291290336,0.5351815009413676,sd_l3,cases-double-boot,17689709125747034249,1868086741,50,4,8,norm,2
0.5216272145388097,0.5216272145388097,0.5934731053476543,0.6198489652834364,0.6198489652834364,0.6198489652834364,0.5584718702007944,sd_l2,cases-double-boot,17689709125747034249,1868086741,50,4,8,norm,2
-0.06234022729509657,-0.035037846053163436,0.04676461400883086,0.15833327037760087,0.24013573044207764,0.2674381122178443,0.10254894216307484,mu,likelihood-profile,5733221785059196228,1417327723,50,4,8,norm,3
0.3736580202070413,0.3922816860998675,0.45226685969583286,0.54604919175986,0.6244251451734016,0.6524002306945884,0.5042477333931478,sd_l3,likelihood-profile,5733221785059196228,1417327723,50,4,8,norm,3
0.5022578011914135,0.5124836270997771,0.5456798007572119,0.5966391396943814,0.6372973229211333,0.6513094161586912,0.5704078606761003,sd_l2,likelihood-profile,5733221785059196228,1417327723,50,4,8,norm,3
-0.016216657870774205,-0.016216657870774205,0.052156623611669894,0.15970593440545547,0.17154022345040765,0.17154022345040765,0.10254894216307484,mu,parametric-percentile-boot,5733221785059196228,1417327723,50,4,8,norm,3
0.3968552160186617,0.3968552160186617,0.45433515747729275,0.5260066597905443,0.5968101424842642,0.5968101424842642,0.5042477333931478,sd_l3,parametric-percentile-boot,5733221785059196228,1417327723,50,4,8,norm,3
0.5282882699070983,0.5282882699070983,0.556015334386228,0.5896620679082134,0.6397050887938043,0.6397050887938043,0.5704078606761003,sd_l2,parametric-percentile-boot,5733221785059196228,1417327723,50,4,8,norm,3
