0.025,0.05,0.25,0.75,0.95,0.975,estimate,stat,method,data_seed,boot_seed,n_l3,n_l2,n_l1,rand_eff_dgp,replication_id
-0.337381730219831,-0.2835451425323704,-0.1321094971318697,0.06538824179471968,0.21682389497266755,0.270660481296249,-0.03336062740625342,mu,profile-likelihood,8047133337562467477,277495415,15,4,8,norm,0
0.2956959991857289,0.32471238813507947,0.4182880568383728,0.579573298760622,0.7374695108042123,0.8000841584303255,0.4926313554521815,sd_l3,profile-likelihood,8047133337562467477,277495415,15,4,8,norm,0
0.3885329548501546,0.4039795839393811,0.4557504462209059,0.5409439580279631,0.6147539505922278,0.6415283513375044,0.4961507024099775,sd_l2,profile-likelihood,8047133337562467477,277495415,15,4,8,norm,0
-0.3603801210442017,-0.30452496276485336,-0.15329988664908611,0.07224524380989124,0.20246625122898934,0.24576549434395298,-0.03336062740625342,mu,parametric-percentile-boot,8047133337562467477,277495415,15,4,8,norm,0
0.1551544354991459,0.20810217869655523,0.33712719151683923,0.4940536765958529,0.6702689863748833,0.7253133964168439,0.4926313554521815,sd_l3,parametric-percentile-boot,8047133337562467477,277495415,15,4,8,norm,0
0.3939478203898602,0.40968683414815193,0.44941076843474304,0.5484824608118143,0.6154209862297376,0.6351525328492289,0.4961507024099775,sd_l2,parametric-percentile-boot,8047133337562467477,277495415,15,4,8,norm,0
-0.3728168833546805,-0.31807641157283495,-0.13872294664239992,0.08434998545022922,0.2927309964021217,0.3205365960247586,-0.03336062740625342,mu,cases-percentile-boot,8047133337562467477,277495415,15,4,8,norm,0
0.29671841546433153,0.3339071515276865,0.4584398301182054,0.6060202429041939,0.7046053519141425,0.7513130895764563,0.4926313554521815,sd_l3,cases-percentile-boot,8047133337562467477,277495415,15,4,8,norm,0
0.35163658446727813,0.3729691334519689,0.42181232866028473,0.5123950969873691,0.5658552082933449,0.6129890777731424,0.4961507024099775,sd_l2,cases-percentile-boot,8047133337562467477,277495415,15,4,8,norm,0
-0.5973178400377844,-0.5973178400377844,-0.18119972691708297,0.11202907543842221,0.3305578142871407,0.3305578142871407,-0.03336062740625342,mu,cases-double-boot,8047133337562467477,277495415,15,4,8,norm,0
0.23361395437045374,0.23361395437045374,0.3905393058981678,0.5555625215594565,0.6803080086424727,0.8094403276920468,0.4926313554521815,sd_l3,cases-double-boot,8047133337562467477,277495415,15,4,8,norm,0
0.4169428163329301,0.42952365854417396,0.4792018737763752,0.5470178913540773,0.61488077512863,0.61488077512863,0.4961507024099775,sd_l2,cases-double-boot,8047133337562467477,277495415,15,4,8,norm,0
-0.42516054164256367,-0.3714142995181986,-0.2202328034794064,-0.02306648514678613,0.12811501871343278,0.18186125929954694,-0.12164964410637584,mu,profile-likelihood,4313455233290741489,7418903,15,4,8,norm,1
0.2692197303478636,0.3017600596531617,0.40188117186438266,0.5678410015010562,0.7278622655398946,0.7910318958130593,0.4789067414096545,sd_l3,profile-likelihood,4313455233290741489,7418903,15,4,8,norm,1
0.4290470090599772,0.4453422122620932,0.5001642030105635,0.5908522722996579,0.6697223349251942,0.6983804372858836,0.543113946887993,sd_l2,profile-likelihood,4313455233290741489,7418903,15,4,8,norm,1
-0.4635079203986946,-0.4380076402276993,-0.2486393266113307,-0.0469512666859202,0.1476902953158405,0.21294008145343993,-0.12164964410637584,mu,parametric-percentile-boot,4313455233290741489,7418903,15,4,8,norm,1
0.05366739825443363,0.2053108301538172,0.34963642404450224,0.4929764099361198,0.6466504378802447,0.6869156119392277,0.4789067414096545,sd_l3,parametric-percentile-boot,4313455233290741489,7418903,15,4,8,norm,1
0.427844904676269,0.4392176095831368,0.4925025551421526,0.5865398244829745,0.6505827597356664,0.6846569798772274,0.543113946887993,sd_l2,parametric-percentile-boot,4313455233290741489,7418903,15,4,8,norm,1
-0.4278356271453692,-0.3833483395489675,-0.22908596841344067,-0.019482615679705283,0.1331659165423463,0.17683450722933944,-0.12164964410637584,mu,cases-percentile-boot,4313455233290741489,7418903,15,4,8,norm,1
0.2817730715934525,0.3493969723683089,0.45576023757206163,0.6068039456557199,0.709043612792063,0.7482356701511406,0.4789067414096545,sd_l3,cases-percentile-boot,4313455233290741489,7418903,15,4,8,norm,1
0.36608179418731895,0.38826731509237894,0.44333282076725233,0.5330548932742947,0.5977617053510682,0.6185444463830344,0.543113946887993,sd_l2,cases-percentile-boot,4313455233290741489,7418903,15,4,8,norm,1
